,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
2065,Fabio Pisacane,ITA,DF,Cagliari,Serie A,33,1986,30,28,2442,27.1,1,0,1,1,0,0,8,1,0.6,0.6,0.2,0.8,13,50,9,0.04,0.00,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
2066,Lukasz Piszczek,POL,DF,Dortmund,Bundesliga,34,1985,29,25,2106,23.4,1,3,4,1,0,0,3,0,0.3,0.3,2.3,2.6,30,118,53,0.04,0.13,0.17,0.04,0.17,0.01,0.10,0.11,0.01,0.11
2067,Claudio Pizarro,PER,"FW,MF",Werder Bremen,Bundesliga,40,1978,18,0,234,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.0,2,9,21,0.00,0.00,0.00,0.00,0.00,0.18,0.22,0.40,0.18,0.40
2068,Miralem Pjanic,BIH,MF,Juventus,Serie A,29,1990,30,28,2277,25.3,3,6,9,3,0,0,10,0,1.0,1.0,4.4,5.4,14,199,16,0.12,0.24,0.36,0.12,0.36,0.04,0.18,0.21,0.04,0.21
2069,Oscar Plano,ESP,MF,Valladolid,La Liga,28,1991,36,28,2505,27.8,4,2,6,4,0,0,6,0,4.2,4.2,2.7,6.9,38,83,104,0.14,0.07,0.22,0.14,0.22,0.15,0.10,0.25,0.15,0.25
2070,Marvin Plattenhardt,GER,DF,Hertha BSC,Bundesliga,27,1992,17,17,1396,15.5,0,5,5,0,0,0,1,0,0.3,0.3,2.9,3.2,21,42,35,0.00,0.32,0.32,0.00,0.32,0.02,0.19,0.21,0.02,0.21
2071,Alassane Plea,FRA,FW,M'Gladbach,Bundesliga,26,1993,27,25,2143,23.8,10,10,20,10,0,1,4,2,12.1,11.3,7.8,19.1,61,70,186,0.42,0.42,0.84,0.42,0.84,0.51,0.33,0.84,0.47,0.80
2072,Thomas Pledl,GER,"MF,FW",Düsseldorf,Bundesliga,25,1994,5,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,6,4,13,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.13,0.05,0.13
2073,Daniel Podence,POR,"FW,MF",Wolves,Premier League,23,1995,9,3,289,3.2,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,18,9,24,0.31,0.00,0.31,0.31,0.31,0.39,0.21,0.60,0.39,0.60
2074,Paul Pogba,FRA,MF,Manchester Utd,Premier League,26,1993,16,13,1204,13.4,1,3,4,1,0,1,1,0,2.4,1.6,2.5,4.1,27,111,30,0.07,0.22,0.30,0.07,0.30,0.18,0.19,0.37,0.12,0.31
2075,Joel Pohjanpalo,FIN,MF,Leverkusen,Bundesliga,24,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2076,Andrea Poli,ITA,MF,Bologna,Serie A,29,1989,28,22,1919,21.3,2,0,2,2,0,0,5,0,2.0,2.0,1.7,3.6,19,125,30,0.09,0.00,0.09,0.09,0.09,0.09,0.08,0.17,0.09,0.17
2077,Matteo Politano,ITA,FW,Napoli,Serie A,25,1993,15,9,743,8.3,2,2,4,2,0,0,1,0,1.5,1.5,1.5,3.0,38,30,77,0.24,0.24,0.48,0.24,0.48,0.18,0.18,0.37,0.18,0.37
2078,Matteo Politano,ITA,"FW,MF",Inter,Serie A,25,1993,11,2,259,2.9,0,0,0,0,0,0,0,0,0.7,0.7,0.7,1.4,22,3,29,0.00,0.00,0.00,0.00,0.00,0.23,0.26,0.49,0.23,0.49
2080,Sebastian Polter,GER,FW,Union Berlin,Bundesliga,28,1991,13,2,330,3.7,2,2,4,0,2,2,1,1,2.2,0.6,1.2,1.8,2,10,36,0.55,0.55,1.09,0.00,0.55,0.59,0.31,0.90,0.17,0.48
2081,Marin Pongracic,CRO,DF,Wolfsburg,Bundesliga,21,1997,11,11,928,10.3,2,0,2,2,0,0,4,1,0.5,0.5,0.0,0.5,10,48,0,0.19,0.00,0.19,0.19,0.19,0.04,0.00,0.04,0.04,0.04
2082,Pere Pons,ESP,MF,Alavés,La Liga,26,1993,30,7,1088,12.1,1,1,2,1,0,0,3,0,0.2,0.2,1.1,1.3,7,23,17,0.08,0.08,0.17,0.08,0.17,0.02,0.09,0.11,0.02,0.11
2083,Nick Pope,ENG,GK,Burnley,Premier League,27,1992,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2084,Pedro Porro,ESP,"DF,MF",Valladolid,La Liga,19,1999,13,7,739,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,17,25,32,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
2085,Francisco Portillo,ESP,MF,Getafe,La Liga,29,1990,16,3,376,4.2,0,2,2,0,0,0,3,0,0.2,0.2,1.1,1.3,2,25,12,0.00,0.48,0.48,0.00,0.48,0.04,0.26,0.30,0.04,0.30
2086,Portu,ESP,"FW,MF",Real Sociedad,La Liga,27,1992,35,25,2393,26.6,7,7,14,7,0,1,5,0,6.0,5.3,5.4,10.6,67,56,226,0.26,0.26,0.53,0.26,0.53,0.23,0.20,0.43,0.20,0.40
2087,Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,22,1997,28,27,2308,25.6,0,0,0,0,0,0,9,0,2.1,2.1,1.7,3.8,28,94,17,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15
2088,Sergio Postigo,ESP,DF,Levante,La Liga,30,1988,28,27,2374,26.4,1,1,2,1,0,0,6,0,0.6,0.6,0.8,1.4,19,78,5,0.04,0.04,0.08,0.04,0.08,0.02,0.03,0.05,0.02,0.05
2089,Florent Poulolo,MTQ,DF,Getafe,La Liga,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2090,Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,25,1994,22,12,1222,13.6,5,6,11,5,0,0,2,0,6.1,6.1,1.8,8.0,23,28,120,0.37,0.44,0.81,0.37,0.81,0.45,0.14,0.59,0.45,0.59
2091,Maxime Poundje,FRA,DF,Bordeaux,Ligue 1,26,1992,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2092,Dario Poveda,ESP,MF,Atlético Madrid,La Liga,22,1997,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,0.94,3.39,4.33,0.94,4.33
2093,Alejandro Pozo Pozo,ESP,DF,Mallorca,La Liga,20,1999,19,16,1498,16.6,1,2,3,1,0,0,0,0,0.3,0.3,1.5,1.8,58,44,90,0.06,0.12,0.18,0.06,0.18,0.02,0.09,0.11,0.02,0.11
2094,Alejandro Pozo Pozo,ESP,"MF,FW",Sevilla,La Liga,20,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2095,Percy Prado,PER,DF,Nantes,Ligue 1,23,1996,3,2,185,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2096,Dennis Praet,BEL,MF,Leicester City,Premier League,25,1994,27,12,1134,12.6,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.3,10,42,42,0.08,0.16,0.24,0.08,0.24,0.07,0.11,0.18,0.07,0.18
2097,Abdon Prats,ESP,FW,Mallorca,La Liga,26,1992,20,0,279,3.1,0,0,0,0,0,1,1,0,1.5,0.7,0.0,0.8,1,5,16,0.00,0.00,0.00,0.00,0.00,0.49,0.01,0.50,0.24,0.25
2098,Sanjin Prcic,BIH,"MF,FW",Strasbourg,Ligue 1,25,1993,3,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
2099,Nicolas de Preville,FRA,"MF,FW",Bordeaux,Ligue 1,28,1991,24,23,1995,22.2,6,4,10,5,1,1,4,0,5.0,4.3,4.8,9.1,80,88,159,0.27,0.18,0.45,0.23,0.41,0.22,0.22,0.44,0.19,0.41
2100,Sebastian Prodl,AUT,DF,Watford,Premier League,32,1987,1,1,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
2101,Kai Proger,GER,"MF,FW",Paderborn 07,Bundesliga,27,1992,31,22,2079,23.1,2,6,8,2,0,0,0,0,3.3,3.3,3.9,7.2,77,32,129,0.09,0.26,0.35,0.09,0.35,0.14,0.17,0.31,0.14,0.31
2102,Grischa Promel,GER,MF,Union Berlin,Bundesliga,24,1995,16,9,924,10.3,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,13,30,22,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
2103,Davy Propper,NED,MF,Brighton,Premier League,27,1991,35,32,2829,31.4,1,2,3,1,0,0,4,0,1.6,1.6,2.5,4.2,55,265,43,0.03,0.06,0.10,0.03,0.10,0.05,0.08,0.13,0.05,0.13
2104,Antonio Puertas,ESP,"FW,MF",Granada,La Liga,27,1992,36,27,2563,28.5,7,3,10,7,0,0,7,0,6.5,6.5,3.6,10.1,69,45,157,0.25,0.11,0.35,0.25,0.35,0.23,0.13,0.35,0.23,0.35
2106,Riqui Puig,ESP,MF,Barcelona,La Liga,19,1999,11,5,510,5.7,0,2,2,0,0,0,1,0,0.7,0.7,1.8,2.4,14,30,28,0.00,0.35,0.35,0.00,0.35,0.12,0.31,0.43,0.12,0.43
2107,Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,36,33,2886,32.1,11,3,14,9,2,2,3,0,11.2,9.7,3.8,13.5,46,22,194,0.34,0.09,0.44,0.28,0.37,0.35,0.12,0.47,0.30,0.42
2108,Erick Pulgar,CHI,MF,Fiorentina,Serie A,25,1994,37,32,2950,32.8,7,6,13,0,7,8,9,0,7.6,1.3,7.1,8.4,19,159,55,0.21,0.18,0.40,0.00,0.18,0.23,0.22,0.45,0.04,0.26
2109,Christian Pulisic,USA,FW,Chelsea,Premier League,20,1998,25,19,1722,19.1,9,4,13,9,0,0,0,0,9.0,9.0,3.6,12.6,107,73,188,0.47,0.21,0.68,0.47,0.68,0.47,0.19,0.66,0.47,0.66
2110,Ignacio Pussetto,ARG,"FW,MF",Watford,Premier League,23,1995,7,0,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2111,Ignacio Pussetto,ARG,"FW,MF",Udinese,Serie A,23,1995,12,2,341,3.8,1,0,1,1,0,0,1,0,0.9,0.9,0.3,1.2,13,14,22,0.26,0.00,0.26,0.26,0.26,0.24,0.08,0.32,0.24,0.32
2112,Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,36,1983,28,26,2275,25.3,11,3,14,6,5,7,2,0,12.9,7.4,3.2,10.6,21,50,164,0.44,0.12,0.55,0.24,0.36,0.51,0.13,0.64,0.29,0.42
2113,Robin Quaison,SWE,"FW,MF",Mainz 05,Bundesliga,25,1993,32,31,2602,28.9,13,2,15,12,1,1,2,0,11.4,10.6,3.0,13.6,36,61,155,0.45,0.07,0.52,0.42,0.48,0.39,0.10,0.50,0.37,0.47
2114,Domingos Quina,POR,"MF,FW",Watford,Premier League,19,1999,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
2115,Quini,ESP,DF,Granada,La Liga,29,1989,10,8,718,8.0,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,14,15,22,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
2116,Xavi Quintilla,ESP,DF,Villarreal,La Liga,22,1996,19,17,1573,17.5,0,2,2,0,0,0,6,0,0.2,0.2,2.4,2.6,24,50,84,0.00,0.11,0.11,0.00,0.11,0.01,0.14,0.15,0.01,0.15
2117,Quique,ESP,"FW,MF",Eibar,La Liga,29,1990,15,4,490,5.4,0,1,1,0,0,0,0,0,0.6,0.6,0.2,0.8,8,11,29,0.00,0.18,0.18,0.00,0.18,0.10,0.04,0.14,0.10,0.14
2118,Adrien Rabiot,FRA,MF,Juventus,Serie A,24,1995,28,21,1912,21.2,1,1,2,1,0,0,7,1,1.5,1.5,1.2,2.7,56,87,80,0.05,0.05,0.09,0.05,0.09,0.07,0.06,0.13,0.07,0.13
2119,Nemanja Radoja,SRB,MF,Levante,La Liga,26,1993,26,22,1993,22.1,1,0,1,1,0,0,3,0,0.1,0.1,0.6,0.6,17,96,30,0.05,0.00,0.05,0.05,0.05,0.00,0.03,0.03,0.00,0.03
2120,Nemanja Radonjic,SRB,"FW,MF",Marseille,Ligue 1,23,1996,21,8,880,9.8,5,1,6,5,0,0,3,0,3.3,3.3,1.2,4.5,54,45,115,0.51,0.10,0.61,0.51,0.61,0.34,0.12,0.46,0.34,0.46
2121,Ivan Radovanovic,SRB,MF,Genoa,Serie A,30,1988,19,15,1318,14.6,0,1,1,0,0,0,3,0,0.9,0.9,0.8,1.7,9,93,12,0.00,0.07,0.07,0.00,0.07,0.06,0.06,0.12,0.06,0.12
2122,Ionut Radu,ROU,GK,Genoa,Serie A,22,1997,17,17,1530,17.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.06,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.00
2123,Stefan Radu,ROU,DF,Lazio,Serie A,32,1986,29,28,2306,25.6,1,0,1,1,0,0,8,0,0.1,0.1,0.7,0.8,40,115,26,0.04,0.00,0.04,0.04,0.04,0.00,0.03,0.03,0.00,0.03
2124,Boris Radunovic,SRB,GK,Hellas Verona,Serie A,23,1996,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2125,Rafael,BRA,GK,Cagliari,Serie A,37,1982,6,5,454,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2126,Rafael,BRA,DF,Lyon,Ligue 1,29,1990,13,9,700,7.8,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.7,11,34,28,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
2127,Raffael,BRA,"MF,FW",M'Gladbach,Bundesliga,34,1985,8,0,64,0.7,0,0,0,0,0,0,0,0,1.1,1.1,0.2,1.3,1,4,7,0.00,0.00,0.00,0.00,0.00,1.55,0.25,1.80,1.55,1.80
2128,Rafinha,BRA,"FW,MF",Barcelona,La Liga,26,1993,3,2,186,2.1,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.0,10,9,25,0.00,0.00,0.00,0.00,0.00,0.34,0.17,0.51,0.34,0.51
2129,Rafinha,BRA,MF,Celta Vigo,La Liga,26,1993,29,25,2111,23.5,4,1,5,4,0,0,5,0,1.5,1.5,1.9,3.5,70,140,63,0.17,0.04,0.21,0.17,0.21,0.07,0.08,0.15,0.07,0.15
2130,Daniele Ragatzu,ITA,"MF,FW",Cagliari,Serie A,27,1991,13,2,313,3.5,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,12,16,40,0.29,0.00,0.29,0.29,0.29,0.24,0.12,0.36,0.24,0.36
2132,Baba Rahman,GHA,DF,Mallorca,La Liga,25,1994,2,2,108,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,5,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
2133,Antonio Raillo,ESP,DF,Mallorca,La Liga,27,1991,32,32,2775,30.8,1,0,1,1,0,0,9,1,2.0,2.0,0.3,2.4,10,57,1,0.03,0.00,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08
2134,Predrag Rajkovic,SRB,GK,Reims,Ligue 1,23,1995,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2135,Ivan Rakitic,CRO,MF,Barcelona,La Liga,31,1988,31,16,1589,17.7,1,3,4,1,0,0,5,0,2.1,2.1,1.4,3.5,27,114,51,0.06,0.17,0.23,0.06,0.23,0.12,0.08,0.20,0.12,0.20
2136,Benito Raman,BEL,FW,Schalke 04,Bundesliga,24,1994,25,19,1601,17.8,4,3,7,4,0,0,2,0,4.3,4.3,2.0,6.3,32,22,89,0.22,0.17,0.39,0.22,0.39,0.24,0.11,0.35,0.24,0.35
2137,Gaston Ramirez,URU,"MF,FW",Sampdoria,Serie A,28,1990,26,19,1392,15.5,7,2,9,4,3,3,5,0,5.9,3.5,3.2,6.7,55,76,77,0.45,0.13,0.58,0.26,0.39,0.38,0.21,0.59,0.23,0.43
2138,Sandro Ramirez,ESP,"FW,MF",Valladolid,La Liga,24,1995,24,15,1306,14.5,3,1,4,3,0,1,2,0,4.7,3.9,1.8,5.8,19,37,94,0.21,0.07,0.28,0.21,0.28,0.32,0.13,0.45,0.27,0.40
2139,Ivan Ramis,ESP,DF,Eibar,La Liga,34,1984,7,6,457,5.1,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,2,14,0,0.20,0.00,0.20,0.20,0.20,0.07,0.03,0.10,0.07,0.10
2140,Adrian Ramos,COL,"FW,MF",Granada,La Liga,33,1986,7,2,226,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,1,12,19,0.00,0.00,0.00,0.00,0.00,0.17,0.26,0.43,0.17,0.43
2141,Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,35,35,3013,33.5,11,0,11,5,6,6,10,0,10.2,5.4,0.6,6.0,21,166,7,0.33,0.00,0.33,0.15,0.15,0.30,0.02,0.32,0.16,0.18
2142,Aaron Ramsdale,ENG,GK,Bournemouth,Premier League,21,1998,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.02,0.02,0.00,0.02
2143,Aaron Ramsey,WAL,MF,Juventus,Serie A,28,1990,24,11,1051,11.7,3,1,4,3,0,0,2,0,2.5,2.5,1.1,3.6,22,58,81,0.26,0.09,0.34,0.26,0.34,0.22,0.09,0.31,0.22,0.31
2144,Darren Randolph,IRL,GK,West Ham,Premier League,32,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2145,Luca Ranieri,ITA,DF,Fiorentina,Serie A,20,1999,3,2,232,2.6,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.5,5,14,3,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.19,0.05,0.19
2146,Andrea Ranocchia,ITA,DF,Inter,Serie A,31,1988,7,5,526,5.8,0,0,0,0,0,0,3,0,0.5,0.5,0.0,0.6,3,11,0,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10
2147,Raphinha,BRA,"MF,FW",Rennes,Ligue 1,22,1996,22,20,1690,18.8,5,3,8,4,1,1,4,0,5.2,4.1,5.4,9.6,64,69,155,0.27,0.16,0.43,0.21,0.37,0.28,0.29,0.57,0.22,0.51
2148,Tobias Raschl,GER,MF,Dortmund,Bundesliga,19,2000,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2149,Marcus Rashford,ENG,FW,Manchester Utd,Premier League,21,1997,31,31,2643,29.4,17,7,24,11,6,8,3,0,19.2,12.9,5.0,17.9,105,124,250,0.58,0.24,0.82,0.37,0.61,0.65,0.17,0.82,0.44,0.61
2150,Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,23,1996,28,27,2264,25.2,8,5,13,6,2,3,2,0,6.0,3.7,3.2,6.9,81,45,196,0.32,0.20,0.52,0.24,0.44,0.24,0.13,0.37,0.15,0.27
2151,Giacomo Raspadori,ITA,"MF,FW",Sassuolo,Serie A,19,2000,11,2,264,2.9,2,0,2,2,0,0,0,0,1.3,1.3,0.2,1.5,7,10,13,0.68,0.00,0.68,0.68,0.68,0.45,0.07,0.53,0.45,0.53
2152,Raul,ESP,"FW,MF",Betis,La Liga,18,2000,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2153,Ante Rebic,CRO,"FW,MF",Milan,Serie A,25,1993,26,15,1395,15.5,11,3,14,11,0,0,5,0,6.8,6.8,3.2,10.0,51,33,159,0.71,0.19,0.90,0.71,0.90,0.44,0.21,0.65,0.44,0.65
2154,Ante Rebic,CRO,"FW,MF",Eint Frankfurt,Bundesliga,25,1993,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,1,4,0.00,0.00,0.00,0.00,0.00,0.12,0.18,0.30,0.12,0.30
2155,Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,25,22,1928,21.4,0,2,2,0,0,0,2,0,1.8,1.8,2.1,3.9,78,70,106,0.00,0.09,0.09,0.00,0.09,0.08,0.10,0.18,0.08,0.18
2156,Recio,ESP,MF,Leganés,La Liga,28,1991,25,18,1570,17.4,0,0,0,0,0,0,11,0,1.1,1.1,0.4,1.5,21,92,26,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
2158,Daishawn Redan,NED,MF,Hertha BSC,Bundesliga,18,2001,1,0,21,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,1,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,0.64,0.64
2159,Nathan Redmond,ENG,"MF,FW",Southampton,Premier League,25,1994,32,32,2762,30.7,4,4,8,4,0,0,2,0,5.1,5.1,3.3,8.4,126,104,200,0.13,0.13,0.26,0.13,0.26,0.17,0.11,0.27,0.17,0.27
2160,Fabian Reese,GER,FW,Schalke 04,Bundesliga,21,1997,2,1,86,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.7,2,1,11,0.00,0.00,0.00,0.00,0.00,0.14,0.56,0.69,0.14,0.69
2161,Vasco Regini,ITA,DF,Sampdoria,Serie A,28,1990,3,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35
2162,Vasco Regini,ITA,DF,Parma,Serie A,28,1990,2,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2163,Sergio Reguilon,ESP,DF,Sevilla,La Liga,22,1996,31,29,2509,27.9,2,4,6,2,0,0,8,0,2.3,2.3,4.0,6.3,121,128,237,0.07,0.14,0.22,0.07,0.22,0.08,0.14,0.23,0.08,0.23
2164,Ken Reichel,GER,DF,Union Berlin,Bundesliga,32,1986,7,6,533,5.9,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,8,16,15,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.12,0.04,0.12
2165,Manolo Reina,ESP,GK,Mallorca,La Liga,34,1985,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2166,Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2167,Pepe Reina,ESP,GK,Milan,Serie A,36,1982,1,1,90,1.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2168,Jeff Reine-Adelaide,FRA,MF,Angers,Ligue 1,21,1998,1,1,79,0.9,1,1,2,1,0,0,0,0,0.8,0.8,0.3,1.1,4,6,2,1.14,1.14,2.28,1.14,2.28,0.86,0.34,1.20,0.86,1.20
2169,Jeff Reine-Adelaide,FRA,"MF,FW",Lyon,Ligue 1,21,1998,14,11,783,8.7,2,1,3,2,0,0,3,0,1.0,1.0,1.2,2.2,39,42,44,0.23,0.11,0.34,0.23,0.34,0.12,0.14,0.25,0.12,0.25
2170,Karim Rekik,NED,DF,Hertha BSC,Bundesliga,24,1994,14,14,1260,14.0,1,0,1,1,0,0,0,0,0.6,0.6,0.3,1.0,15,45,5,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07
2171,Alex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
2172,Loic Remy,FRA,FW,Lille,Ligue 1,32,1987,20,11,963,10.7,7,0,7,7,0,0,2,0,4.6,4.6,0.4,5.1,19,20,72,0.65,0.00,0.65,0.65,0.65,0.43,0.04,0.47,0.43,0.47
2173,Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,20,1998,3,1,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
2174,Marco Reus,GER,"MF,FW",Dortmund,Bundesliga,30,1989,19,18,1495,16.6,11,5,16,10,1,1,1,0,8.7,8.0,2.8,10.7,37,76,98,0.66,0.30,0.96,0.60,0.90,0.53,0.17,0.69,0.48,0.65
2175,Elvis Rexhbecaj,GER,MF,Köln,Bundesliga,21,1997,13,7,623,6.9,0,3,3,0,0,0,3,0,1.5,1.5,1.8,3.2,9,25,17,0.00,0.43,0.43,0.00,0.43,0.21,0.25,0.47,0.21,0.47
2176,Gio Reyna,USA,"MF,FW",Dortmund,Bundesliga,16,2002,15,2,355,3.9,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,11,17,24,0.00,0.25,0.25,0.00,0.25,0.05,0.20,0.25,0.05,0.25
2177,Baptiste Reynet,FRA,GK,Toulouse,Ligue 1,28,1990,23,22,2035,22.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
